year,title,artist,id,uri,rank,genre,cover,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,time_signature,duration_ms,start_time
1979,Gold,John Stewart,4BdIF3xsMAUhOjuh0BSzOo,spotify:track:4BdIF3xsMAUhOjuh0BSzOo,51,Rock,FALSE,0.692,0.598,9,-7.893,0.0373,0.464,1.20E-06,0.0926,0.519,124.045,0,4,244133,0:46
1979,Goodnight Tonight,Wings,6mDouoIwwH5Pjbx1KUhXIB,spotify:track:6mDouoIwwH5Pjbx1KUhXIB,52,Pop,FALSE,0.741,0.535,1,-15.884,0.0439,0.207,0.00234,0.147,0.943,123.331,0,4,259067,0:54
1979,We Are Family,Sister Sledge,5IKLwqBQG6KU6MP2zP80Nu,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,53,R&B/Soul,FALSE,0.784,0.893,7,-5.153,0.0923,0.3,1.57E-05,0.272,0.819,118.738,0,4,216733,0:33
1979,Rock 'n' Roll Fantasy,Bad Company,71GMl3Q7U4JnrTqI9kfcoN,spotify:track:71GMl3Q7U4JnrTqI9kfcoN,54,Rock,FALSE,0.606,0.716,2,-5.47,0.0285,0.0261,5.82E-06,0.13,0.868,112.299,1,4,197467,0:54
1979,Every 1's a Winner - Single Version,Hot Chocolate,5MXXbGYNmRHR7ULMvZYo5R,spotify:track:5MXXbGYNmRHR7ULMvZYo5R,55,R&B/Soul,FALSE,0.727,0.548,10,-7.393,0.0291,0.0628,0.526,0.133,0.929,107.826,1,4,289267,0:44
1979,Take Me Home,Cher,1wM8UDrtBxRZCv5gszeDHr,spotify:track:1wM8UDrtBxRZCv5gszeDHr,56,Pop,FALSE,0.706,0.661,4,-7.693,0.0694,0.00841,5.66E-06,0.0376,0.896,121.031,1,4,406267,1:03
1979,Boogie Wonderland,"Earth, Wind & Fire",6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,57,R&B/Soul,FALSE,0.802,0.756,2,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715,0,4,288293,0:17
1979,(Our Love) Don't Throw It All Away,Andy Gibb,1Rj2vKjzAVzsnmofZzYFWh,spotify:track:1Rj2vKjzAVzsnmofZzYFWh,58,Pop,FALSE,0.351,0.333,5,-13.194,0.0474,0.305,0.000124,0.628,0.227,142.423,1,4,250200,0:51
1979,What You Won't Do For Love,Bobby Caldwell,0ShMoAbfCvKBCOZINsndS9,spotify:track:0ShMoAbfCvKBCOZINsndS9,59,Jazz,TRUE,0.642,0.391,6,-16.87,0.076,0.457,0.000718,0.238,0.804,84.074,1,4,288493,0:57
1979,New York Groove,Ace Frehley,3osfGSP1QvXWdgWWrvttQh,spotify:track:3osfGSP1QvXWdgWWrvttQh,60,Rock,FALSE,0.826,0.608,4,-8.442,0.164,0.61,0.00016,0.116,0.847,95.085,1,4,183693,0:50
1979,Sultans of Swing,Dire Straits,6jYOpqbZdeqGGb21y50RMX,spotify:track:6jYOpqbZdeqGGb21y50RMX,61,Rock,FALSE,0.726,0.909,5,-4.966,0.0289,0.145,0.0276,0.344,0.892,148.3,1,4,348520,0:55
1979,I Want Your Love,Chic,1VPVhCHDvcf3OaGzFdRwQD,spotify:track:1VPVhCHDvcf3OaGzFdRwQD,62,R&B/Soul,FALSE,0.706,0.723,5,-9.235,0.0382,0.0232,0.0441,0.0994,0.937,113.121,1,4,415467,0:18
1979,Chuck E's In Love,Rickie Lee Jones,3QRx4RDUfIrA85JwiSj99e,spotify:track:3QRx4RDUfIrA85JwiSj99e,63,Pop,FALSE,0.792,0.267,9,-16.974,0.103,0.284,0,0.144,0.718,113.402,1,4,209573,1:13
1979,Ain't No Stoppin' Us Now,McFadden & Whitehead,4Ymk3pqpkGx19gyxxUj5LK,spotify:track:4Ymk3pqpkGx19gyxxUj5LK,65,R&B/Soul,TRUE,0.678,0.688,1,-7.831,0.0543,0.0605,0,0.0671,0.888,114.095,1,4,420987,0:17
1979,Lonesome Loser - Remaster/1999,Little River Band,3nUoioCmwZjVeFatGltCWs,spotify:track:3nUoioCmwZjVeFatGltCWs,66,Rock,FALSE,0.45,0.662,0,-6.429,0.025,0.121,0,0.33,0.47,110.053,1,4,234160,0:59
1979,Renegade,Styx,3bDmwEgagANjmKllPzPC2c,spotify:track:3bDmwEgagANjmKllPzPC2c,67,Rock,FALSE,0.492,0.552,7,-12.321,0.0341,0.0151,3.74E-05,0.0723,0.655,105.623,0,4,257227,1:36
1979,Love Is the Answer,England Dan & John Ford Coley,2jto2mk883akXynLqkdung,spotify:track:2jto2mk883akXynLqkdung,68,Rock,FALSE,0.393,0.495,0,-14.033,0.0428,0.137,0.000269,0.134,0.624,202.297,0,4,284720,0:55
1979,Got to Be Real,Cheryl Lynn,58r4JuwHhXLAkttkaUZfLw,spotify:track:58r4JuwHhXLAkttkaUZfLw,69,R&B/Soul,TRUE,0.836,0.626,9,-10.143,0.0335,0.0943,0.742,0.153,0.898,114.657,0,4,307947,0:52
1979,Born to Be Alive - Original Mix 79,Patrick Hernandez,3XIEWK1V9n25PS9Vb6axj5,spotify:track:3XIEWK1V9n25PS9Vb6axj5,70,Pop,FALSE,0.704,0.867,2,-5.808,0.0315,0.0846,0,0.206,0.809,131.467,1,4,188133,0:14
1979,Shine a Little Love,Electric Light Orchestra,5CItBrmamL7qkVBxQLuOUX,spotify:track:5CItBrmamL7qkVBxQLuOUX,71,Rock,FALSE,0.711,0.685,7,-8.508,0.0281,0.159,0.00504,0.315,0.961,133.165,1,4,251840,0:32
1979,I Just Fall In Love Again,Anne Murray,6aBiU9lFd3BhtggI7aeqBI,spotify:track:6aBiU9lFd3BhtggI7aeqBI,72,Country,FALSE,0.444,0.351,0,-9.01,0.0287,0.0461,1.94E-06,0.119,0.0853,132.527,1,4,171640,0:43
1979,Shake It,Ian Matthews,3HlFHrduozey0jCtDWQ5Wv,spotify:track:3HlFHrduozey0jCtDWQ5Wv,73,Rock,FALSE,0.792,0.486,1,-11.291,0.0284,0.107,0.00221,0.121,0.848,130.738,0,4,205493,0:45
1979,I Was Made For Lovin' You,KISS,2ZSCy3P1QzpJySCWA6NRIU,spotify:track:2ZSCy3P1QzpJySCWA6NRIU,74,Rock,FALSE,0.768,0.852,4,-6.215,0.038,0.213,7.45E-05,0.0723,0.867,128.374,1,4,271240,1:07
1979,I Just Wanna Stop,Gino Vannelli,14pIl60LfvAB2XMdsDEaqj,spotify:track:14pIl60LfvAB2XMdsDEaqj,75,R&B/Soul,FALSE,0.598,0.768,9,-5.312,0.034,0.395,5.90E-05,0.0867,0.635,138.996,1,4,220747,0:42
1979,Disco Nights (Rock Freak),GQ,39XtpKLU97b70zfnDehyrQ,spotify:track:39XtpKLU97b70zfnDehyrQ,76,Pop,FALSE,0.796,0.532,5,-12.176,0.0539,0.0114,0.00958,0.0402,0.911,122.608,0,4,354731,1:18
1979,Ooo Baby Baby,Linda Ronstadt,463PUebHGdP33umUTk791J,spotify:track:463PUebHGdP33umUTk791J,77,Pop,FALSE,0.46,0.264,7,-9.492,0.0329,0.771,9.92E-05,0.0962,0.337,166.446,1,3,201800,0:40
1979,September,"Earth, Wind & Fire",6IWkdrBY2O0vfQdfEKGUdF,spotify:track:6IWkdrBY2O0vfQdfEKGUdF,78,R&B/Soul,FALSE,0.693,0.825,9,-7.308,0.0301,0.162,0.00144,0.251,0.981,125.892,1,4,215093,0:50
1979,Time Passages,Al Stewart,5zVKisBri6JH1fooBhUaVq,spotify:track:5zVKisBri6JH1fooBhUaVq,79,Pop,FALSE,0.694,0.649,3,-7.176,0.0281,0.357,0.00258,0.0868,0.603,111.98,1,4,403040,0:34
1979,Rise,Herb Alpert,7znZstuIvZjldNIO1E11U4,spotify:track:7znZstuIvZjldNIO1E11U4,80,Jazz,FALSE,0.814,0.454,10,-10.802,0.0413,0.133,0.839,0.0863,0.903,99.265,1,4,457400,0:46
1979,Don't Bring Me Down,Electric Light Orchestra,7rjMG5Lm94fEdQ9XxD5WLg,spotify:track:7rjMG5Lm94fEdQ9XxD5WLg,81,Rock,FALSE,0.637,0.858,2,-6.917,0.0338,0.133,0.000557,0.0652,0.798,115.696,1,4,243867,0:30
1979,Promises,Eric Clapton,1oar8gdDX5yHWzVstAHDav,spotify:track:1oar8gdDX5yHWzVstAHDav,82,Rock,FALSE,0.546,0.361,7,-18.397,0.0321,0.701,0.773,0.0875,0.709,154.814,1,4,181227,1:06
1979,Get Used to It,Roger Voudouris,4lFO4X6ef61SR6M1KXkSRN,spotify:track:4lFO4X6ef61SR6M1KXkSRN,83,Rock,FALSE,0.661,0.842,0,-6.893,0.047,0.0986,0.000124,0.0534,0.899,85.427,1,4,182120,0:46
1979,How Much I Feel,Ambrosia,3GVhCuS4BRxCTvVj4Cmc8w,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w,84,Rock,FALSE,0.667,0.513,4,-7.96,0.026,0.305,0,0.0851,0.518,95.306,1,4,283400,0:53
1979,Suspicions,Eddie Rabbitt,19oPsdlHwigJm2Ewk1ypRb,spotify:track:19oPsdlHwigJm2Ewk1ypRb,85,Country,FALSE,0.601,0.293,5,-16.445,0.0509,0.325,8.46E-06,0.0813,0.652,143.362,0,4,260867,0:40
1979,You Take My Breath Away,Rex Smith,7fI2W0NI8FxUAfsBKR8QcE,spotify:track:7fI2W0NI8FxUAfsBKR8QcE,86,Pop,FALSE,0.307,0.59,11,-7.887,0.036,0.448,1.06E-05,0.42,0.297,141.502,1,4,197560,0:40
1979,How You Gonna See Me Now,Alice Cooper,0gyEvGA2hRw0yLl3jupda3,spotify:track:0gyEvGA2hRw0yLl3jupda3,87,Rock,FALSE,0.544,0.336,5,-14.413,0.038,0.458,3.48E-06,0.133,0.298,136.516,1,4,235973,0:39
1979,Double Vision - 2008 Remaster,Foreigner,4ewmSyDLQ8Bl3Y6nRQsL7Q,spotify:track:4ewmSyDLQ8Bl3Y6nRQsL7Q,88,Rock,FALSE,0.634,0.833,9,-5.117,0.0323,0.165,4.63E-05,0.162,0.799,129.587,0,4,224613,0:46
1979,Every Time I Think of You,The Babys,76fFzThA0KjAea2BdVlHnD,spotify:track:76fFzThA0KjAea2BdVlHnD,89,Rock,FALSE,0.395,0.641,7,-5.96,0.0353,0.188,7.10E-05,0.145,0.421,121.451,1,4,239160,0:40
1979,I Got My Mind Made Up (You Can Get It Girl),Instant Funk,3NVeGIbKHnLYeQlBTZHSZX,spotify:track:3NVeGIbKHnLYeQlBTZHSZX,90,R&B/Soul,FALSE,0.726,0.802,5,-10.006,0.0609,0.000702,0.0275,0.059,0.803,110.271,1,4,320027,0:24
1979,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,46eu3SBuFCXWsPT39Yg3tJ,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,91,Pop,FALSE,0.878,0.821,11,-9.875,0.089,0.126,0.0461,0.183,0.947,118.881,1,4,365467,0:14
1979,"Bad Case Of Loving You (Doctor, Doctor)",Robert Palmer,75zVpdjXwmy6SLr2hDnJYo,spotify:track:75zVpdjXwmy6SLr2hDnJYo,92,Pop,FALSE,0.677,0.748,4,-12.328,0.038,0.00701,3.99E-05,0.093,0.746,146.03,1,4,192440,0:40
1979,Somewhere In the Night,Barry Manilow,3PAyW4dkGxnWJNWzKNVWf5,spotify:track:3PAyW4dkGxnWJNWzKNVWf5,93,Pop,FALSE,0.319,0.407,2,-9.566,0.0261,0.31,0.0011,0.346,0.347,80.883,0,4,207467,0:44
1979,We've Got Tonight,Bob Seger,3mj46XKJ2aEm1z7ZvbwyLi,spotify:track:3mj46XKJ2aEm1z7ZvbwyLi,94,Rock,FALSE,0.52,0.451,11,-6.418,0.0269,0.271,0.000285,0.196,0.333,130.189,1,4,281213,0:50
1979,Dance the Night Away - 2015 Remaster,Van Halen,4RS9PmtHQe7I0o5fEeweOY,spotify:track:4RS9PmtHQe7I0o5fEeweOY,95,Rock,FALSE,0.548,0.843,8,-7.32,0.0597,0.0373,1.26E-06,0.0536,0.719,129.661,1,4,188084,0:25
1979,Dancin' Shoes,Nigel Olsson,3DdqJR9hrVAaXQRwJkkJP6,spotify:track:3DdqJR9hrVAaXQRwJkkJP6,96,Rock,TRUE,0.329,0.383,3,-13.55,0.0341,0.0178,2.41E-05,0.0446,0.521,202.001,1,3,245067,0:10
1979,The Boss,Diana Ross,7KMa16GMB7qrvaYHVOZWg8,spotify:track:7KMa16GMB7qrvaYHVOZWg8,97,R&B/Soul,FALSE,0.703,0.92,0,-4.959,0.0358,0.179,0.000201,0.214,0.856,123.346,1,4,234560,0:41
1979,Sail On,Commodores,5lYhTZJUsQM3IxFFBiQM9g,spotify:track:5lYhTZJUsQM3IxFFBiQM9g,98,R&B/Soul,FALSE,0.463,0.55,1,-9.513,0.0394,0.459,4.00E-04,0.0667,0.452,143.46,1,4,242813,0:13
1979,I Do Love You,GQ,75FAk9JQHHLecKEZ8OZxpK,spotify:track:75FAk9JQHHLecKEZ8OZxpK,99,Pop,FALSE,0.465,0.48,7,-13.653,0.202,0.0343,2.93E-06,0.0427,0.365,184.611,1,4,288733,0:53
1979,Strange Way,Firefall,7rUJeKMV1KW64EBcwHYJ5P,spotify:track:7rUJeKMV1KW64EBcwHYJ5P,100,Rock,FALSE,0.621,0.387,0,-10.934,0.0312,0.312,2.50E-05,0.139,0.37,103.082,1,4,285867,0:55
1980,Call Me,Blondie,7HKxTNVlkHsfMLhigmhC0I,spotify:track:7HKxTNVlkHsfMLhigmhC0I,1,Rock,FALSE,0.554,0.833,2,-6.667,0.0347,0.000646,0.0025,0.0737,0.773,142.673,0,4,212227,0:35
1980,"Another Brick in the Wall, Pt. 2",Pink Floyd,4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,2,Rock,FALSE,0.694,0.394,0,-15.881,0.0428,0.0781,0.000677,0.247,0.719,104.126,1,4,238747,0:28
1980,Magic,Olivia Newton-John,56BSwBKWHYldQOgYLHiehs,spotify:track:56BSwBKWHYldQOgYLHiehs,3,Pop,FALSE,0.697,0.611,2,-5.997,0.0265,0.0178,8.92E-05,0.11,0.603,103.77,1,4,271667,0:50
1980,Rock with You - Single Version,Michael Jackson,7oOOI85fVQvVnK5ynNMdW7,spotify:track:7oOOI85fVQvVnK5ynNMdW7,4,Pop,FALSE,0.808,0.535,1,-12.521,0.0353,0.179,9.91E-05,0.158,0.848,114.031,1,4,220627,0:43
1980,Do That To Me One More Time,Captain & Tennille,5HoBwCGMxi2TY1f8ei78oh,spotify:track:5HoBwCGMxi2TY1f8ei78oh,5,Pop,FALSE,0.73,0.528,7,-8.213,0.0258,0.529,0.000108,0.0895,0.512,90.257,1,4,256667,0:21
1980,Crazy Little Thing Called Love - Remastered 2011,Queen,6xdLJrVj4vIXwhuG8TMopk,spotify:track:6xdLJrVj4vIXwhuG8TMopk,6,Rock,FALSE,0.599,0.761,0,-6.887,0.0421,0.713,4.74E-06,0.349,0.712,77.015,1,4,163373,0:24
1980,Coming Up - Remastered 2011,Paul McCartney,1p2qCWx9dM74mPIv8Vnm2f,spotify:track:1p2qCWx9dM74mPIv8Vnm2f,7,Rock,FALSE,0.817,0.767,8,-7.194,0.0468,0.457,0.0723,0.0606,0.878,128.93,1,4,231880,0:29
1980,Funkytown,Lipps Inc,3JU7GqkbT5S51rgCbYJ20t,spotify:track:3JU7GqkbT5S51rgCbYJ20t,8,R&B/Soul,TRUE,0.91,0.576,0,-8.385,0.0639,0.00063,0.272,0.108,0.212,122.883,1,4,239827,1:06
1980,It's Still Rock and Roll to Me,Billy Joel,7LbOQt7isddrw3Bs3Czl7E,spotify:track:7LbOQt7isddrw3Bs3Czl7E,9,Rock,FALSE,0.745,0.655,5,-7.589,0.166,0.0958,1.99E-06,0.0895,0.582,141.429,1,4,177267,0:37
1980,The Rose,Bette Midler,562JrM9b7jiu8LgzV62x3o,spotify:track:562JrM9b7jiu8LgzV62x3o,10,Pop,FALSE,0.347,0.228,0,-9.667,0.0296,0.901,0,0.38,0.184,133.574,1,4,221373,1:01
1980,Escape (The Pina Colada Song),Rupert Holmes,79Dl8iYn0PFQG2wqDxPlQU,spotify:track:79Dl8iYn0PFQG2wqDxPlQU,11,Pop,FALSE,0.818,0.692,0,-8.79,0.0529,0.357,9.42E-06,0.127,0.934,139.695,1,4,276413,0:43
1980,Cars,Gary Numan,6HZ67VImxqr8aMBEEhblzf,spotify:track:6HZ67VImxqr8aMBEEhblzf,12,Pop,TRUE,0.546,0.578,2,-8.745,0.0406,0.0114,6.54E-05,0.0692,0.819,128.037,1,4,238907,0:29
1980,Cruisin',Smokey Robinson,12bmwuAgbMVSmLPGJt10Ki,spotify:track:12bmwuAgbMVSmLPGJt10Ki,13,R&B/Soul,FALSE,0.504,0.537,6,-8.108,0.0385,0.145,0,0.143,0.647,168.348,0,4,268613,0:58
1980,"Working My Way Back to You/Forgive Me, Girl",The Spinners,5OU4PqYhwypDsiviprGhSy,spotify:track:5OU4PqYhwypDsiviprGhSy,14,R&B/Soul,FALSE,0.84,0.777,9,-6.399,0.0451,0.469,3.58E-06,0.216,0.92,121.633,0,4,243200,0:33
1980,Lost In Love,Air Supply,6MhK1gPrgtgRedEjSUz18I,spotify:track:6MhK1gPrgtgRedEjSUz18I,15,Pop,FALSE,0.59,0.589,7,-9.859,0.03,0.37,1.22E-06,0.162,0.501,114.471,1,4,231133,1:11
1980,Little Jeannie,Elton John,4MUPC5d9OyzHh19qilbBjQ,spotify:track:4MUPC5d9OyzHh19qilbBjQ,16,Pop,FALSE,0.618,0.548,10,-10.674,0.0266,0.364,1.37E-05,0.0978,0.746,143.602,1,4,304893,1:07
1980,Ride Like the Wind,Christopher Cross,7gUMShP1l20tC0xf17Zplk,spotify:track:7gUMShP1l20tC0xf17Zplk,17,Rock,FALSE,0.669,0.707,0,-13.66,0.0478,0.347,0.000716,0.0997,0.806,124.335,0,4,275507,0:58
1980,Upside Down,Diana Ross,3fyoNfIsAV7dAjAg9r5oTG,spotify:track:3fyoNfIsAV7dAjAg9r5oTG,18,R&B/Soul,FALSE,0.858,0.881,5,-7.311,0.0571,0.091,0.0152,0.0512,0.876,108.032,0,4,217952,0:54
1980,Please Don't Go,KC and the Sunshine Band,6dw6BquK0Mv72p6HpusqKN,spotify:track:6dw6BquK0Mv72p6HpusqKN,19,Pop,FALSE,0.482,0.615,6,-11.093,0.0398,0.00888,1.78E-06,0.0431,0.437,96.307,1,4,230533,0:40
1980,Babe,Styx,7ndKzlNlcXK7ffM0Hrp6e5,spotify:track:7ndKzlNlcXK7ffM0Hrp6e5,20,Rock,FALSE,0.275,0.215,2,-13.697,0.031,0.563,0,0.0945,0.0776,166.568,1,4,268733,1:27
1980,With You I'm Born Again,Billy Preston,7wlPnBfcywEctiVWwCdxvn,spotify:track:7wlPnBfcywEctiVWwCdxvn,21,R&B/Soul,FALSE,0.348,0.313,10,-11.379,0.0324,0.866,0.000257,0.13,0.356,82.004,1,3,220600,1:11
1980,Shining Star,The Manhattans,1sCIUw34SKhOxgh9h5RxaN,spotify:track:1sCIUw34SKhOxgh9h5RxaN,22,R&B/Soul,FALSE,0.626,0.366,4,-10.684,0.0333,0.0736,0,0.0688,0.578,74.528,1,4,279160,0:25
1980,Still,Commodores,5lfqzhPKi4kbOGvRPt1Ga9,spotify:track:5lfqzhPKi4kbOGvRPt1Ga9,23,R&B/Soul,FALSE,0.352,0.152,1,-14.5,0.0328,0.917,0.000536,0.11,0.293,123.902,1,4,222813,0:58
1980,Yes I'm Ready,Teri DeSario & KC,2kAd9Wgf2bMsKa0nCHFxlP,spotify:track:2kAd9Wgf2bMsKa0nCHFxlP,24,Pop,TRUE,0.673,0.362,5,-15.352,0.0273,0.787,0.000177,0.0824,0.57,106.142,1,3,196493,0:28
1980,Sexy Eyes,Dr. Hook,0QpZ69CTjRbJ3ZVsnTaGfa,spotify:track:0QpZ69CTjRbJ3ZVsnTaGfa,25,Rock,FALSE,0.757,0.662,9,-9.751,0.0448,0.305,2.41E-05,0.0391,0.927,102.488,0,4,209133,0:47
1980,Steal Away,Robbie Dupree,3MshXF4YQRoFw82plcsUge,spotify:track:3MshXF4YQRoFw82plcsUge,26,Rock,TRUE,0.676,0.624,2,-9.213,0.0345,0.434,0.0398,0.576,0.661,122.261,1,4,206733,0:45
1980,Biggest Part of Me,Ambrosia,6JHXiRD1QjMK1N6AQEnL04,spotify:track:6JHXiRD1QjMK1N6AQEnL04,27,Rock,FALSE,0.498,0.723,10,-8.053,0.05,0.238,0,0.353,0.882,153.227,1,4,324040,0:53
1980,This Is It,Kenny Loggins,0YO8KsprTrEUEvJevpI7Na,spotify:track:0YO8KsprTrEUEvJevpI7Na,28,Pop,FALSE,0.641,0.497,7,-12.228,0.029,0.254,2.20E-06,0.159,0.743,102.274,0,4,236733,1:14
1980,Cupid / I've Loved You for a Long Time,The Spinners,6zKFVGEDGLtf63Yxpz8kzJ,spotify:track:6zKFVGEDGLtf63Yxpz8kzJ,29,R&B/Soul,FALSE,0.783,0.669,9,-9.438,0.043,0.355,0,0.0826,0.871,122.772,1,4,236693,0:58
1980,Let's Get Serious,Jermaine Jackson,3UB2w0dNDycNWK1NfkC8aM,spotify:track:3UB2w0dNDycNWK1NfkC8aM,30,R&B/Soul,FALSE,0.744,0.841,10,-10.165,0.0477,0.0814,1.14E-05,0.204,0.964,109.573,0,4,477267,1:29
1980,Don't Fall In Love With A Dreamer,Kenny Rogers,0YgmjGr4XDahHhiVlX2Gya,spotify:track:0YgmjGr4XDahHhiVlX2Gya,31,Country,FALSE,0.585,0.465,9,-6.101,0.0248,0.574,0,0.142,0.307,80.32,1,4,221827,1:02
1980,Sailing,Christopher Cross,6Hu6dzwlvoyg3zBUC8k4BK,spotify:track:6Hu6dzwlvoyg3zBUC8k4BK,32,Rock,FALSE,0.469,0.382,2,-13.203,0.0374,0.364,0.00025,0.36,0.178,149.994,1,4,256147,1:28
1980,Longer,Dan Fogelberg,56ilrbKJF2bph5W6eZaM5E,spotify:track:56ilrbKJF2bph5W6eZaM5E,33,Rock,FALSE,0.308,0.0427,7,-24.709,0.0336,0.865,0,0.179,0.383,158.399,1,4,195067,0:26
1980,Coward Of The County,Kenny Rogers,5pJD7vSJUMkHe92vLWYUl1,spotify:track:5pJD7vSJUMkHe92vLWYUl1,34,Pop,FALSE,0.602,0.436,7,-13.77,0.0374,0.191,2.68E-06,0.159,0.736,90.709,1,4,261333,1:03
1980,Ladies Night - Single Version,Kool & The Gang,2GUESfQxaSuauM5fwiRkXb,spotify:track:2GUESfQxaSuauM5fwiRkXb,35,R&B/Soul,FALSE,0.668,0.596,11,-12.719,0.129,0.215,5.23E-05,0.0621,0.93,111.695,1,4,209707,0:35
1980,Too Hot,Kool & The Gang,7kDnIl5SKfPn83GJiNT8z4,spotify:track:7kDnIl5SKfPn83GJiNT8z4,36,R&B/Soul,FALSE,0.727,0.415,7,-14.797,0.104,0.18,0,0.134,0.727,104.809,0,4,222747,0:55
1980,Take Your Time (Do It Right),The SOS Band,3DIe90xqHuUDtyuapTwCAR,spotify:track:3DIe90xqHuUDtyuapTwCAR,37,R&B/Soul,FALSE,0.863,0.538,4,-13.924,0.0545,0.0129,0.0188,0.0877,0.877,118.931,0,4,460800,1:20
1980,More Love,Kim Carnes,4SRAf6doXKEuMJxrHB8ILC,spotify:track:4SRAf6doXKEuMJxrHB8ILC,39,Rock,FALSE,0.523,0.529,0,-10.338,0.055,0.368,1.49E-06,0.0733,0.682,205.315,0,4,218160,0:49
1980,"Pop Muzik (From ""Priscilla Queen of the Desert"")",M,6nEBAa6Rk60dffh4BIfeja,spotify:track:6nEBAa6Rk60dffh4BIfeja,40,Pop,FALSE,0.941,0.792,1,-8.661,0.0349,0.0864,6.96E-05,0.18,0.97,110.795,1,4,296267,0:20
1980,Brass in Pocket,The Pretenders,6YrHQ3Uv9YXK2gJNVTlT8P,spotify:track:6YrHQ3Uv9YXK2gJNVTlT8P,41,Rock,FALSE,0.766,0.655,9,-6.677,0.0324,0.721,0,0.243,0.815,97.771,1,4,184093,1:01
1980,Special Lady,"Ray, Goodman & Brown",60NW5wXbfFgYPXixpupNVR,spotify:track:60NW5wXbfFgYPXixpupNVR,42,R&B/Soul,FALSE,0.554,0.491,9,-10.256,0.0333,0.369,1.72E-06,0.132,0.552,84.299,1,4,250187,1:02
1980,Send One Your Love,Stevie Wonder,4G7lsW2o9e0rsiNNdFIoXX,spotify:track:4G7lsW2o9e0rsiNNdFIoXX,43,R&B/Soul,FALSE,0.606,0.412,2,-15.387,0.082,0.463,2.51E-06,0.0751,0.461,72.871,1,4,242093,1:18
1980,The Second Time Around,Shalamar,6s0X1Gr7YLsJanEL22s93G,spotify:track:6s0X1Gr7YLsJanEL22s93G,44,R&B/Soul,FALSE,0.769,0.592,8,-6.042,0.0423,0.0966,0.0494,0.102,0.903,112.896,1,4,433053,0:54
1980,We Don't Talk Anymore - 1987 Remaster,Cliff Richard,2pjbLGZLKcaf1nc78KfbWH,spotify:track:2pjbLGZLKcaf1nc78KfbWH,45,Rock,FALSE,0.731,0.671,0,-8.984,0.0282,0.0044,0.00034,0.228,0.665,111.426,1,4,252133,1:14
1980,Stomp! - Single Version,The Brothers Johnson,4cCgNHbDNru7VbWWvwgQU4,spotify:track:4cCgNHbDNru7VbWWvwgQU4,46,R&B/Soul,FALSE,0.859,0.782,10,-8.344,0.0369,0.154,0.0297,0.0693,0.931,119.518,1,4,247133,0:52
1980,Heartache Tonight - 2013 Remaster,Eagles,2bzgKuK3pVez40qUvo8sYr,spotify:track:2bzgKuK3pVez40qUvo8sYr,47,Rock,FALSE,0.81,0.511,0,-6.454,0.0409,0.0778,0.000226,0.0714,0.858,113.153,1,4,265678,0:46
1980,Tired of Toein' the Line,Rocky Burnette,5Huuwj6mEuAtyrH5bg6mqM,spotify:track:5Huuwj6mEuAtyrH5bg6mqM,48,Rock,FALSE,0.647,0.694,7,-7.365,0.0284,0.0364,0,0.0776,0.694,121.975,1,4,193560,1:03
1980,Better Love Next Time,Dr. Hook,2RwLs2dPoY8Tt1FumMvimx,spotify:track:2RwLs2dPoY8Tt1FumMvimx,49,Rock,FALSE,0.76,0.66,9,-10.675,0.0543,0.418,0,0.0381,0.885,102.92,1,4,180267,0:47
1980,Him,Rupert Holmes,4BKsvXGLCzB6myaNZ8xH4j,spotify:track:4BKsvXGLCzB6myaNZ8xH4j,50,Pop,FALSE,0.723,0.578,4,-8.695,0.0274,0.137,7.01E-06,0.153,0.927,110.12,1,4,241547,0:54
1980,Against The Wind,Bob Seger,1SWmFiFSIBoDbQJjNKC7SR,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,51,Rock,FALSE,0.674,0.771,7,-5.612,0.0246,0.28,0.0318,0.133,0.718,109.618,1,4,333720,1:04
1980,On The Radio,Donna Summer,2eWddSaLfvoEOG6BPq9KgY,spotify:track:2eWddSaLfvoEOG6BPq9KgY,52,Pop,FALSE,0.736,0.5,4,-12.382,0.0337,0.109,1.68E-05,0.0621,0.675,127.362,0,4,350067,2:18
1980,Emotional Rescue - Remastered,The Rolling Stones,4LVaYoZ1La0k5V56SYdZ3L,spotify:track:4LVaYoZ1La0k5V56SYdZ3L,53,Rock,FALSE,0.693,0.448,5,-10.758,0.0828,0.0836,0.155,0.0374,0.81,113.539,1,4,338779,1:01
1980,All Out Of Love,Air Supply,3bbqxv8GN3RhaPnrWxFbmP,spotify:track:3bbqxv8GN3RhaPnrWxFbmP,55,Pop,FALSE,0.52,0.349,0,-12.738,0.0267,0.333,2.69E-06,0.194,0.379,108.401,1,4,243600,0:59
